Game_ID,Words,Category,Color
77,['INFANT', 'PUB', 'SWIMMING', 'TICKER'],ASSOCIATED WITH “CRAWL”,purple
78,['BLISS', 'CLOUD NINE', 'HEAVEN', 'PARADISE'],STATES OF ELATION,yellow
78,['CON', 'FAST ONE', 'HUSTLE', 'RACKET'],SCAM,green
78,['HIGH FIVE', 'HUG', 'SHAKE', 'WAVE'],GREETING GESTURES,blue
78,['BUCKET', 'GUEST', 'TOP TEN', 'WISH'],___ LIST,purple
79,['BOOK', 'BOUNCE', 'RUN', 'SPLIT'],DEPART QUICKLY,yellow
79,['FOX', 'IBEX', 'LYNX', 'ORYX'],ANIMALS THAT END WITH “X”,green
79,['EBONY', 'JET', 'ONYX', 'RAVEN'],SHADES OF BLACK,blue
79,['ASH', 'BLACK', 'CYBER', 'FAT'],WORDS BEFORE DAYS OF THE WEEK,purple
80,['SANDBOX', 'SEESAW', 'SLIDE', 'SWING'],PLAYGROUND FIXTURES,yellow
80,['CLOUT', 'PULL', 'SWAY', 'WEIGHT'],INFLUENCE,green
80,['ANKH', 'CROOK', 'EYE', 'SCARAB'],EGYPTIAN SYMBOLS,blue
80,['COURIER', 'IMPACT', 'PAPYRUS', 'TIMES'],FONTS,purple
81,['FRY', 'NACHO', 'POPPER', 'WING'],APPETIZER UNIT,yellow
81,['BINGO', 'CORRECT', 'RIGHT', 'YES'],RESPONSE TO A CORRECT ANSWER,green
81,['CHIP', 'DING', 'NICK', 'SCRATCH'],MAR,blue
81,['APPLE', 'CRACKER', 'FLAP', 'LUMBER'],___JACK,purple
82,['GOBLET', 'SNIFTER', 'TUMBLER', 'STEIN'],DRINK VESSELS,yellow
82,['CLARINET', 'FLUTE', 'OBOE', 'SAXOPHONE'],WOODWINDS,green
82,['BISHOP', 'FROST', 'OLDS', 'POUND'],AMERICAN POETS,blue
82,['BALLOON', 'BASSOON', 'COFFEE', 'FRICASSEE'],CONSECUTIVE DOUBLE LETTERS,purple
83,['BARE', 'NAKED', 'NUDE', 'UNCLAD'],AU NATUREL,yellow
83,['BUN', 'DANISH', 'MUFFIN', 'TURNOVER'],BAKED GOODS,green
83,['FUMBLE', 'PUNT', 'SACK', 'SNAP'],AMERICAN FOOTBALL ACTIONS,blue
83,['BUFF', 'CLIP', 'FILE', 'POLISH'],MANICURE STEPS,purple
84,['COW', 'DOE', 'HEN', 'MARE'],FEMALE ANIMALS,yellow
84,['I', 'IT', 'THEY', 'WE'],PRONOUNS,green
84,['D', 'L', 'M', 'V'],ROMAN NUMERALS,blue
84,['EWE', 'U', 'YEW', 'YOU'],HOMOPHONES,purple
85,['BRUSH', 'CANVAS', 'EASEL', 'PALETTE'],PAINTING ACCESSORIES,yellow
85,['DRIVE', 'NEUTRAL', 'PARK', 'REVERSE'],AUTOMATIC TRANSMISSION SETTINGS,green
85,['COMB', 'GEAR', 'SAW', 'ZIPPER'],THINGS WITH TEETH,blue
85,['FIRST', 'FOLDING', 'HIGH', 'LAWN'],___ CHAIR,purple
86,['CHART', 'DIAGRAM', 'GRAPH', 'MAP'],INFORMATION DISPLAYS,yellow
86,['BONUS', 'EXTRA', 'ICING', 'PERK'],ADDITIONAL BENEFIT,green
86,['GRAVY', 'PIE', 'STUFFING', 'TURKEY'],THANKSGIVING FOOD,blue
86,['I RAN', 'ISTANBUL', 'MONTERO', 'SATISFACTION'],SONG TITLES WITH PARENTHESES,purple
87,['GNOME', 'GOBLIN', 'OGRE', 'TROLL'],CREATURES IN FOLKLORE,yellow
87,['BUD', 'LEAF', 'PETAL', 'STALK'],FLOWER PARTS,green
87,['AGENT', 'MOLE', 'PLANT', 'SPY'],ONE INVOLVED IN ESPIONAGE,blue
87,['DRAGON', 'HORSE', 'RABBIT', 'TIGER'],CHINESE ZODIAC ANIMALS,purple
88,['HORROR', 'PICTURE', 'ROCKY', 'SHOW'],ROCKY HORROR PICTURE SHOW,yellow
88,['FRAMED', 'RABBIT', 'ROGER', 'WHO'],WHO FRAMED ROGER RABBIT,green
88,['HARRY', 'MET', 'SALLY', 'WHEN'],WHEN HARRY MET SALLY,blue
88,['FURY', 'MAD', 'MAX', 'ROAD'],MAD MAX FURY ROAD,purple
89,['ESSENCE', 'HEART', 'SPIRIT', 'SOUL'],INHERENT NATURE,yellow
89,['CIDER', 'PORT', 'SAKE', 'STOUT'],FERMENTED ALCOHOLIC BEVERAGES,green
89,['BRAVE', 'CARS', 'COCO', 'UP'],PIXAR MOVIES,blue
89,['DEMO', 'RED', 'SCOTCH', 'TICKER'],___ TAPE,purple
90,['BALL', 'OUT', 'SAFE', 'STRIKE'],BASEBALL CALLS,yellow
90,['FORGE', 'FURNACE', 'KILN', 'OVEN'],HEAT SOURCES,green
90,['CARP', 'CATFISH', 'FLOUNDER', 'SMELT'],FISH THAT ARE VERBS,blue
90,['COLONEL', 'SALMON', 'WALK', 'YOLK'],SILENT “L”,purple
91,['ANACONDA', 'CAPYBARA', 'JAGUAR', 'TOUCAN'],AMAZON ANIMALS,yellow
91,['BASE', 'BOTTOM', 'FOOT', 'FOUNDATION'],LOWEST POINT,green
91,['COMPANY', 'GREASE', 'HAIR', 'RENT'],MUSICALS,blue
91,['CHANGE', 'CUCUMBER', 'LEGS', 'LION'],SEA ___,purple
92,['BAT', 'COBWEB', 'PUMPKIN', 'TOMBSTONE'],HALLOWEEN DECORATIONS,yellow
92,['24', 'BONES', 'FIREFLY', 'WEEDS'],TV SHOWS,green
92,['7', 'BAR', 'BELL', 'CHERRY'],SLOT MACHINE SYMBOLS,blue
92,['22', '451', '2001', '20,000'],NUMBERS IN BOOK TITLES,purple
93,['CHAI', 'COCOA', 'COFFEE', 'TEA'],HOT DRINKS,yellow
93,['BUZZ', 'CLUCK', 'MEOW', 'OINK'],ANIMAL SOUNDS,green
93,['BARK', 'BRANCH', 'ROOT', 'TRUNK'],TREE FEATURES,blue
93,['DIRT', 'DISH', 'SCOOP', 'SKINNY'],INSIDE INFO,purple
94,['GET OUT', 'GO', 'LEAVE', 'SCRAM'],“SKEDADDLE!”,yellow
94,['ME', 'THEM', 'US', 'YOU'],PRONOUNS,green
94,['NOPE', 'OPEN', 'PEON', 'PONE'],ANAGRAMS,blue
94,['BEANIE', 'FUR', 'NEPO', 'SANTA'],___ BABY,purple
Game_ID,Words,Category,Color
95,['BOGUS', 'FAKE', 'PHONY', 'SHAM'],COUNTERFEIT,green
95,['IRIS', 'LENS', 'PUPIL', 'RETINA'],EYE PARTS,yellow
95,['COPY', 'OUT', 'OVER', 'ROGER'],RADIO LINGO,blue
95,['ALEJANDRO', 'LOLA', 'MICHELLE', 'STAN'],SONGS THAT ARE NAMES,purple
96,['BUFFALO', 'COW', 'GOAT', 'SHEEP'],BOVIDS,yellow
96,['BEAM', 'GLOW', 'RADIATE', 'SHINE'],EMIT LIGHT,green
96,['FLOOR', 'HORSE', 'RINGS', 'VAULT'],GYMNASTICS APPARATUS,blue
96,['CUTIE', 'ENVY', 'EXCEL', 'SEEDY'],WORDS THAT SOUND LIKE TWO LETTERS,purple
97,['GIANT', 'PRINCESS', 'WITCH', 'WOLF'],FAIRY TALE FIGURES,yellow
97,['BISHOP', 'MATE', 'GAMBIT', 'QUEEN'],CHESS TERMS,green
97,['LUCY', 'NEW YORK', "ROCK 'N ROLL", 'YOU'],“PEANUTS” CHARACTERS,blue
98,['APRICOT', 'FIG', 'GRAPE', 'LIME'],FRUITS,yellow
98,['DELUXE', 'GRAND', 'LAVISH', 'OPULENT'],LUXURIOUS,green
98,['BERRY', 'FOSTER', 'STONE', 'SWANK'],BEST ACTRESS OSCAR WINNERS,blue
98,['ENVIOUS', 'FRESH', 'NAIVE', 'UNWELL'],WHAT “GREEN” MIGHT MEAN,purple
99,['BRIGHT', 'CLEVER', 'QUICK', 'SHARP'],INTELLIGENT,yellow
99,['ALASKA', 'FRONTIER', 'SOUTHWEST', 'SPIRIT'],AIRLINES,green
99,['COWBOY', 'DRIFTER', 'OUTLAW', 'SHERIFF'],WESTERN TROPES,blue
99,['LASSO', 'MARS', 'ROGERS', 'SMART'],TV SHOW TITLE SURNAMES,purple
100,['BOOKMARK', 'HISTORY', 'TAB', 'WINDOW'],WEB BROWSER-RELATED,yellow
100,['BUTTON', 'COLLAR', 'CUFF', 'POCKET'],SHIRT FEATURES,green
100,['BOND', 'LINK', 'RELATION', 'TIE'],CONNECTION,blue
100,['DOZEN', 'JOKE', 'LAUNDRY', 'MARTINI'],DIRTY ___,purple
101,['BACKUP', 'COPY', 'EXTRA', 'SPARE'],REPLACEMENT,yellow
101,['ALLEY', 'BALL', 'LANE', 'PIN'],BOWLING,green
101,['MUG', 'PEN', 'TEE', 'TOTE'],COMMON MERCH ITEMS,blue
101,['ATE', 'FOR', 'TOO', 'WON'],NUMBER HOMOPHONES,purple
102,['BARTENDER', 'CHEF', 'HOST', 'SERVER'],RESTAURANT WORKERS,yellow
102,['BUS', 'CAR', 'MOTORCYCLE', 'TRUCK'],MOTOR VEHICLES,green
102,['ANIMAL', 'BEAKER', 'GONZO', 'SCOOTER'],MUPPETS,blue
102,['DIGIT', 'DOG', 'MITT', 'PIGGY'],HAND- AND FOOT-RELATED SLANG,purple
103,['FLOAT', 'MALT', 'SHAKE', 'SUNDAE'],SODA FOUNTAIN ORDERS,yellow
103,['CONCRETE', 'FIRM', 'SOLID', 'TANGIBLE'],SET, AS PLANS,green
103,['GLASS', 'OLD', 'SIGNS', 'SPLIT'],M. NIGHT SHYAMALAN MOVIES,blue
103,['DASH', 'HOVER', 'KEY', 'STAR'],___BOARD,purple
104,['FIT', 'HEALTHY', 'SOUND', 'STRONG'],ROBUST,yellow
104,['DIP', 'DROP', 'FALL', 'SINK'],DECLINE,green
104,['FOUNTAIN', 'SPRING', 'TAP', 'WELL'],WATER SOURCES,blue
104,['KEYS', 'NICKS', 'SUMMER', 'SWIFT'],WOMEN SINGERS,purple
105,['GRATER', 'LADLE', 'PEELER', 'WHISK'],KITCHEN UTENSILS,yellow
105,['BIRD', 'FISH', 'MAMMAL', 'REPTILE'],VERTEBRATES,green
105,['DINOSAUR', 'MUSHROOM', 'PLUMBER', 'PRINCESS'],SUPER MARIO-RELATED,blue
105,['BUNKER', 'CLEAVER', 'PARTRIDGE', 'TANNER'],SITCOM FAMILIES,purple
106,['BOUQUET', 'RING', 'TRAIN', 'VEIL'],BRIDAL ACCESSORIES,yellow
106,['CAKE', 'COAT', 'COVER', 'CRUST'],“C” WORDS FOR “ENVELOP”,green
106,['BLACK', 'FROST', 'MA', 'SPARROW'],JACKS,blue
106,['BOOK', 'GRAM', 'IN', 'TUBE'],SOCIAL MEDIA APP ENDINGS,purple
107,['BOA', 'MAMBA', 'PYTHON', 'VIPER'],SNAKES,yellow
107,['GARTER', 'SLIP', 'TEDDY', 'THONG'],LINGERIE,green
107,['ABSTRACT', 'BRIEF', 'DIGEST', 'RUNDOWN'],SUMMARY,blue
107,['CIRCLE', 'HOUSE', 'MONTY', 'MOON'],FULL ___,purple
108,['ACORN', 'CONE', 'POLLEN', 'SAP'],PRODUCED BY TREES,yellow
108,['CHOCOLATE', 'GUM', 'LICORICE', 'LOLLIPOP'],CANDY STORE TREATS,green
108,['CHUMP', 'FOOL', 'MARK', 'SUCKER'],TARGET OF A SCHEME,blue
108,['FACE', 'HURRICANE', 'NEEDLE', 'POTATO'],THINGS WITH EYE(S),purple
109,['FLASH', 'GLEAM', 'GLITTER', 'SPARKLE'],REFLECT LIGHT,yellow
109,['FISH', 'FORAGE', 'HUNT', 'TRAP'],WAYS TO GATHER FOOD,green
109,['BOUNCE', 'CRUNK', 'DRILL', 'GRIME'],RAP SUBGENRES,blue
109,['BEER', 'BULB', 'RAIL', 'YEAR'],LIGHT ___,purple
110,['CENTRAL', 'CRITICAL', 'KEY', 'VITAL'],VERY IMPORTANT,yellow
110,['GLASS', 'METAL', 'PAPER', 'PLASTIC'],RECYCLING CATEGORIES,green
110,['HENRY', 'JENNIFER', 'KATE', 'ROCK'],HUDSONS,blue
110,['ASSIGNMENT', 'DEFEAT', 'TEMPO', 'TIRED'],WHAT “BEAT” MAY MEAN,purple
111,['CLUB', 'DIAMOND', 'HEART', 'SPADE'],PLAYING CARD SUITS,yellow
111,['IRON', 'PUTTER', 'WEDGE', 'WOOD'],GOLF CLUBS,green
111,['ACHE', 'LONG', 'PINE', 'THIRST'],YEARN,blue
111,['LOW', 'SHORT', 'SHY', 'WANTING'],INSUFFICIENT,purple
112,['CUP', 'LID', 'STIRRER', 'STRAW'],COFFEE COUNTER ITEMS,yellow
112,['BAT', 'MOTH', 'OWL', 'WOLF'],NOCTURNAL ANIMALS,green
112,['BEET', 'BRICK', 'CARDINAL', 'POPPY'],THINGS THAT ARE RED,blue
112,['ACTION', 'BALLPARK', 'GO', 'STICK'],___ FIGURE,purple
113,['BOW', 'KNEEL', 'SALUTE', 'STAND'],WAYS TO SHOW RESPECT,yellow
113,['CLOCK', 'MAIL', 'MAPS', 'NOTES'],IPHONE APPS,green
113,['DOWN', 'FUR', 'SCALES', 'SHELL'],ANIMAL COVERINGS,blue
113,['ARROW', 'DOG', 'FINGER', 'HINT'],“POINTERS”,purple
114,['AFGHAN', 'ALPACA', 'ANGORA', 'YAK'],LONG-HAIRED ANIMALS,yellow
114,['BLATHER', 'CHAT', 'JABBER', 'GAB'],PRATTLE ON,green
114,['CONVERSE', 'JORDAN', 'PUMA', 'VANS'],SNEAKER BRANDS,blue
114,['LEAD', 'SPEECH', 'TRIAL', 'WATER'],___ BALLOON,purple
115,['MISTLETOE', 'REINDEER', 'SNOWMAN', 'STOCKING'],CHRISTMAS-RELATED,yellow
115,['DISPLAY', 'EXHIBIT', 'PRESENT', 'SHOW'],MAKE PUBLIC,green
115,['BAGEL', 'CHEERIO', 'DONUT', 'LIFESAVER'],TORUS-SHAPED FOOD,blue
115,['CANDY CANE', 'CROSSWALK', 'REFEREE', 'TIGER'],THINGS WITH STRIPES,purple
116,['ARM', 'BRANCH', 'CHAPTER', 'WING'],DIVISION,yellow
116,['BUSHEL', 'PECK', 'STONE', 'TON'],IMPERIAL UNITS,green
116,['ANGEL', 'CUB', 'MET', 'RED'],M.L.B. TEAM MEMBER,blue
116,['AUNT', 'BEATLE', 'FLEE', 'NAT'],INSECT HOMOPHONES,purple
117,['DEAD', 'HAHA', 'LOL', 'ROFL'],LAUGHTER, IN A TEXT,yellow
117,['DADA', 'DECO', 'GOTHIC', 'POP'],ART MOVEMENTS,green
117,['HOOK', 'NANA', 'PETER', 'WENDY'],“PETER PAN” CHARACTERS,blue
117,['BIRD', 'GAGA', 'LUCK', 'MACBETH'],LADY ___,purple
118,['DARREN', 'KAREN', 'SHARON', 'AARON'],RHYMES,yellow
118,['DALE', 'BROOK', 'SAVANNA', 'CLIFF'],NATURAL FEATURES,green
118,['DREW', 'ROSE', 'WILL', 'MAY'],IRREGULAR VERBS,blue
118,['EVE', 'HANNAH', 'OTTO', 'NATAN'],PALINDROMES,purple
119,['ANNIVERSARY', 'BIRTHDAY', 'SHOWER', 'WEDDING'],CELEBRATORY OCCASIONS,yellow
119,['BARS', 'RECEPTION', 'SERVICE', 'SIGNAL'],PHONE CONNECTIVITY,green
119,['BATH', 'DERBY', 'READING', 'SANDWICH'],CITIES AND TOWNS IN ENGLAND,blue
119,['COMIC', 'MET', 'ROCK', 'SOAP'],___ OPERA,purple
120,['CORN', 'CUCUMBER', 'PEPPER', 'TOMATO'],CROPS,yellow
120,['CROWN', 'DOME', 'MELON', 'NOODLE'],SLANG FOR HEAD,green
120,['CUT', 'NUMBER', 'SINGLE', 'TRACK'],SONG,blue
120,['BIRD', 'KETTLE', 'REFEREE', 'TRAIN'],THINGS THAT WHISTLE,purple
121,['GENESIS', 'GERM', 'SEED', 'SOURCE'],ORIGIN,yellow
121,['ACTS', 'JOB', 'KINGS', 'MARK'],BIBLE BOOKS,green
121,['FLAMES', 'KRAKEN', 'STARS', 'WILD'],N.H.L. TEAMS,blue
121,['NAP', 'PLANT', 'RANGER', 'TRIP'],POWER ___,purple
122,['ACTION', 'CAMERA', 'CUT', 'LIGHTS'],FILM SET DIRECTIVES,yellow
122,['CAN', 'COULD', 'MAY', 'MIGHT'],CONDITIONAL WORDS,green
122,['HEAD', 'LEAD', 'PRIME', 'TOP'],FOREMOST,blue
122,['BUTCHER', 'SCRAP', 'TOILET', 'WAX'],___ PAPER,purple
123,['BLOCK', 'COVER', 'HIDE', 'MASK'],CONCEAL,yellow
123,['CROWN', 'DIAL', 'HAND', 'STRAP'],PARTS OF A WATCH,green
123,['LASSO', 'SHIELD', 'SWORD', 'TIARA'],WONDER WOMAN’S COSTUME,blue
123,['CANDIDATE', 'FAUCET', 'MASCARA', 'NOSE'],THINGS THAT CAN RUN,purple
124,['FAVA', 'KIDNEY', 'LIMA', 'PINTO'],BEANS,yellow
124,['LAGOS', 'LIMERICK', 'LINCOLN', 'LUXOR'],CITIES BEGINNING WITH “L”,green
124,['LINE', 'METER', 'RHYME', 'VERSE'],POETRY TERMS,blue
124,['CREATOR', 'DUDE', 'RAPPER', 'STALLION'],“THE(E) ___” RAPPERS,purple
125,['BOTTOM', 'BUNS', 'SEAT', 'TAIL'],BUTT,yellow
125,['CORD', 'CRADLE', 'DIAL', 'HANDSET'],ROTARY PHONE PARTS,green
125,['CRIB', 'DIGS', 'JOINT', 'PAD'],SLANG FOR HOME,blue
125,['BOOTY', 'LOOT', 'SPOILS', 'SWAG'],PLUNDER,purple
126,['FILE', 'HAMMER', 'LEVEL', 'SAW'],TOOLS,yellow
126,['JERK', 'TUG', 'WRENCH', 'YANK'],PULL,green
126,['COPY', 'FIND', 'PRINT', 'SAVE'],SHORTCUT COMMANDS,blue
126,['BABE', 'BEETHOVEN', 'CHARLOTTE', 'WILLY'],TITLE MOVIE ANIMALS,purple
127,['FRIDAY', 'SATURDAY', 'SUNDAY', 'THURSDAY'],DAYS OF THE WEEK,yellow
127,['ROT', 'SOUR', 'SPOIL', 'TURN'],GO BAD,green
127,['FESTER', 'LURCH', 'THING', 'WEDNESDAY'],“THE ADDAMS FAMILY” CHARACTERS,blue
127,['CAT', 'CHANCE', 'LIP', 'TUESDAY'],FAT ___,purple
128,['BOO', 'HISS', 'JEER', 'RASPBERRY'],TAUNTS,yellow
128,['BOMB', 'DUD', 'FLOP', 'LEMON'],FAILURE,green
128,['DESERT', 'GHOST', 'IGNORE', 'JILT'],RUDELY BREAK OFF CONTACT,blue
128,['BOTTOM', 'CANDY', 'GARDEN', 'STAR'],ROCK ___,purple
129,['BORE', 'DRAG', 'SNOOZE', 'YAWN'],SOMETHING TIRESOME,yellow
129,['BREEZE', 'DRAFT', 'GUST', 'PUFF'],BIT OF WIND,green
129,['BITE', 'KICK', 'TANG', 'ZIP'],PIQUANCY,blue
129,['BOXER', 'GOGGLE', 'PANT', 'TONG'],SINGULAR OF THINGS SEEN IN PAIRS,purple
130,['FABRICATE', 'FAKE', 'FIX', 'FORGE'],FALSIFY,yellow
130,['FIDDLESTICKS', 'FIE', 'FRICK', 'FUDGE'],MILD OATHS,green
130,['FARGO', 'FIREFLY', 'FLEABAG', 'FLIPPER'],TV SHOWS,blue
130,['FASHION', 'FOOD', 'FORWARD', 'FRIENDS'],FAST ___,purple
131,['DEN', 'HIVE', 'LAIR', 'NEST'],ANIMAL HOMES,yellow
131,['CLOUD', 'METAVERSE', 'NET', 'WEB'],VIRTUAL SPACES,green
131,['EQUAL', 'EVEN', 'FAIR', 'JUST'],EQUITABLE,blue
131,['GOOD', 'IMPOSSIBLE', 'NOTHING', 'WARREN'],___ BURGER,purple
132,['BOWL', 'DISH', 'PLATE', 'SAUCER'],TABLEWARE,yellow
132,['BALONEY', 'BUNK', 'CROCK', 'TRIPE'],NONSENSE,green
132,['CUP', 'HOOK', 'STRAP', 'WIRE'],BRA PARTS,blue
132,['LASER', 'RADAR', 'SCUBA', 'SPAM'],ACRONYMS,purple
133,['CHILL', 'HANG', 'LOAF', 'LOUNGE'],RELAX,yellow
133,['BANGER', 'BOP', 'GROOVE', 'JAM'],CATCHY SONG,green
133,['MASH', 'ROAST', 'SCONE', 'TRIFLE'],BRITISH CUISINE,blue
133,['BIND', 'PICKLE', 'SCRAPE', 'SPOT'],STICKY SITUATION,purple
134,['FOCUS', 'RING', 'SILENT', 'VIBRATE'],CELL PHONE MODES,yellow
134,['DRIVE', 'INSPIRE', 'MOTIVATE', 'SPUR'],IMPEL,green
134,['CONNECTION', 'FEELINGS', 'SPARK', 'VIBE'],ROMANTIC BEGINNINGS,blue
134,['CANDY', 'COPY', 'KNOCKS', 'SELTZER'],HARD ___,purple
135,['COLONY', 'HERD', 'PRIDE', 'SCHOOL'],ANIMAL GROUPS,yellow
135,['CRANNY', 'NICHE', 'NOOK', 'RECESS'],SMALL OPENING,green
135,['CLASSIC', 'DEFINITIVE', 'MODEL', 'TEXTBOOK'],PARADIGMATIC,blue
135,['BACKPACK', 'BIGWIG', 'DOWNTOWN', 'RAGTAG'],RHYMING COMPOUND WORDS,purple
136,['FUTURE', 'PAST', 'PERFECT', 'PRESENT'],GRAMMAR TENSE TERMS,yellow
136,['GOODNESS', 'HEAVENS', 'LORD', 'MERCY'],“GRACIOUS ME!”,green
136,['DRUMMER', 'LADY', 'RING', 'SWAN'],12 DAYS OF CHRISTMAS,blue
136,['CORN', 'COUGH', 'MAPLE', 'SIMPLE'],___ SYRUP,purple
137,['BUILD', 'GROW', 'SWELL', 'MOUNT'],INCREASE,yellow
137,['ACES', 'KEEN', 'NEATO', 'NIFTY'],EXCELLENT, IN OLD SLANG,green
137,['FOAM', 'FROTH', 'HEAD', 'LATHER'],FINE BUBBLES,blue
137,['BUBBLE', 'GLOBE', 'MARBLE', 'PEARL'],SPHERICAL THINGS,purple
138,['BRASS', 'CHEEK', 'GALL', 'NERVE'],SHAMELESS BOLDNESS,yellow
138,['COPPER', 'GOLD', 'NICKEL', 'SILVER'],METAL ELEMENTS,green
138,['MERCURY', 'SKY', 'SPARKS', 'LIBERTY'],W.N.B.A. TEAMS,blue
138,['CARS', 'ELEPHANTS', 'SWIMMERS', 'TREES'],THINGS WITH TRUNKS,purple
139,['SIGHT', 'SMELL', 'TASTE', 'TOUCH'],SENSES,yellow
139,['DRESS', 'LOOK', 'MANNER', 'STYLE'],APPEARANCE,green
139,['DITTO', 'LIKEWISE', 'SAME', 'SECOND'],“AGREE!”,blue
139,['BLUE', 'HARVEST', 'NEW', 'SAILOR'],___ MOON,purple
140,['HASH', 'JUMBLE', 'MEDLEY', 'STEW'],MISHMASH,yellow
140,['CHALLENGE', 'CONFRONT', 'FACE', 'OPPOSE'],GO UP AGAINST,green
140,['BROOD', 'CLUTCH', 'HATCH', 'LITTER'],GROUP OF OFFSPRING,blue
140,['BODY', 'BRIDGE', 'FRET', 'NECK'],GUITAR PARTS,purple
141,['BEAK', 'FEATHER', 'TALON', 'WING'],BIRD FEATURES,yellow
141,['FLASH', 'HEARTBEAT', 'SECOND', 'WINK'],BLINK OF AN EYE,green
141,['BAMBOO', 'DRAGON', 'SEASON', 'WIND'],MAHJONG TILES,blue
141,['BELLY', 'HOT', 'PANIC', 'SNOOZE'],___ BUTTON,purple
142,['DAISY', 'ROSE', 'TULIP', 'VIOLET'],FLOWERS,yellow
142,['BARN', 'CHICKEN', 'FARMER', 'TRACTOR'],SEEN ON A FARM,green
142,['ASTER', 'CARPENTER', 'CRAVEN', 'WAN'],HORROR DIRECTORS,blue
142,['DUST', 'LIFE', 'SPORTS', 'YELLOW'],___ JACKET,purple
143,['FOLLOW', 'LIKE', 'SHARE', 'SUBSCRIBE'],SOCIAL MEDIA ACTIONS,yellow
143,['DARN', 'HEM', 'SEAM', 'SEW'],USE A NEEDLE AND THREAD,green
143,['ER', 'HOUSE', 'RATCHED', 'SCRUBS'],SHOWS SET IN HOSPITALS,blue
143,['ERM', 'UH', 'UM', 'WELL'],EXPRESSIONS OF HESITATION,purple
144,['BURN', 'KINDLE', 'LIGHT', 'TORCH'],IGNITE,yellow
144,['DATA', 'INFO', 'INTEL', 'NEWS'],INFORMATION,green
144,['DELL', 'GLEN', 'HOLLOW', 'VALLEY'],SMALL WOODED AREA,blue
144,['APPLE', 'COMPUTER', 'PLANET', 'REACTOR'],THINGS WITH CORES,purple
145,['HOWEVER', 'STILL', 'THOUGH', 'YET'],NEVERTHELESS,yellow
145,['HEAR', 'KNOCK', 'THERE', 'TUT'],REPEATED WORDS IN EXPRESSIONS,green
145,['ARE', 'SEE', 'WHY', 'YOU'],WORDS ABBREVIATED WITH LETTERS,blue
145,['FAMILY', 'FLUSH', 'JELLY', 'WE'],ROYAL ___,purple
146,['DRILL', 'PRACTICE', 'STUDY', 'TRAIN'],WAYS TO PREPARE,yellow
146,['HOSE', 'PIPE', 'STRAW', 'TUBE'],HOLLOW CYLINDERS,green
146,['CANDLESTICK', 'KNIFE', 'ROPE', 'WRENCH'],WEAPONS IN THE GAME CLUE,blue
146,['CIGARETTE', 'BIKE', 'TICKET', 'SPORTS'],“E-” THINGS,purple
147,['EVEN', 'LEVEL', 'STABLE', 'STEADY'],UNCHANGING,yellow
147,['LANCE', 'PIN', 'SKEWER', 'SPIT'],LONG, SHARP OBJECTS,green
147,['BILLBOARD', 'PITCHFORK', 'ROLLING STONE', 'SPIN'],MUSIC PUBLICATIONS,blue
147,['UNIFORM', 'BICYCLE', 'TRILOGY', 'QUADRANT'],WORDS WITH NUMERICAL PREFIXES,purple
148,['BOND', 'CD', 'OPTION', 'STOCK'],INVESTMENTS,yellow
148,['LP', 'PLATTER', 'VINYL', 'WAX'],TERMS FOR RECORDS,green
148,['BOUILLON', 'DIE', 'ICE', 'SUGAR'],CUBE-SHAPED,blue
148,['FUNNY', 'HERRING', 'SOUP', 'WISH'],WORDS THAT GO WITH “BONE”,purple
149,['CHIME', 'DING', 'PING', 'RING'],DIGITAL NOTIFICATION SOUNDS,yellow
149,['RAT', 'SING', 'SNITCH', 'SQUEAL'],TATTLE,green
149,['CAMP', 'DIVISION', 'FACTION', 'WING'],GROUP WITHIN A GROUP,blue
149,['BING', 'EDGE', 'SURFACE', 'WORD'],MICROSOFT PRODUCTS,purple
150,['FLIP-FLOP', 'SUNSCREEN', 'TOWEL', 'UMBRELLA'],BROUGHT TO THE BEACH,yellow
150,['CURLY', 'SHOESTRING', 'WAFFLE', 'WEDGE'],TYPES OF FRENCH FRIES,green
150,['HEDGE', 'SEE-SAW', 'WAVER', 'YO-YO'],EQUIVOCATE,blue
150,['BREEZE', 'MARY', 'MULE', 'RUSSIAN'],SECOND WORDS OF VODKA COCKTAILS,purple
151,['DIET', 'EXERCISE', 'FRESH AIR', 'SLEEP'],DOCTORS’ ORDERS,yellow
151,['COMPOSE', 'FORWARD', 'REPLY ALL', 'SEND'],EMAIL ACTIONS,green
151,['RADIOLAB', 'SERIAL', 'UP FIRST', 'WTF'],PODCASTS,blue
151,['BLACK', 'DIVINE', 'PROP', 'SKETCH'],___ COMEDY,purple
152,['ANISE', 'DILL', 'NUTMEG', 'SAGE'],SPICES,yellow
152,['BRIGHT', 'QUICK', 'SHARP', 'SMART'],INTELLIGENT,green
152,['AXE', 'DEGREE', 'OLD SPICE', 'SECRET'],DEODORANTS,blue
152,['CLUB', 'MACE', 'SPEAR', 'SWORD'],MEDIEVAL WEAPONS,purple
153,['LIGHT', 'SHORT', 'SPARE', 'THIN'],SPARSE/LACKING,yellow
153,['BALL', 'BLAST', 'KICK', 'RIOT'],FUN TIME,green
153,['BOOM', 'DOLLY', 'LENS', 'TRIPOD'],FILMMAKING EQUIPMENT,blue
153,['CLUE', 'GRIP', 'LIFE', 'ROOM'],“GET A ___!”,purple
154,['FORD', 'GRANT', 'LINCOLN', 'WILSON'],PRESIDENTS,yellow
